date,S1_MeanRev,S2_Bollinger,S3_Donchian,S4_Supertrend,S5_PivotPoints,S6_VWAP
2022-01-03,-0.0004982852941176471,0.0,-0.0013253035294117648,-0.0013932258823529413,0.0,0.0
2022-01-04,0.0027192470588235295,0.002689835294117647,0.010946767647058823,0.00017653647058823627,0.0,0.00076439
2022-01-05,-2.9411764705882354e-05,-0.0014022470588235295,-0.00394488411764706,0.00042207352941176467,0.0,0.0013441129411764705
2022-01-06,0.0,-0.0003219905882352941,0.002720428235294118,0.0020835717647058826,0.0,-2.9411764705882354e-05
2022-01-10,0.0,-0.0007048800000000001,-0.005050298823529411,-0.004164918823529411,0.0,0.0
2022-01-11,0.0006822476470588235,-0.0009051970588235294,-0.0009888294117647058,0.0036911805882352934,0.0,0.0
2022-01-12,0.002188142352941177,0.0020937264705882357,0.002227694117647059,-0.0006069723529411761,0.0,0.0
2022-01-13,-2.9411764705882354e-05,0.0006170241176470587,0.0015530952941176471,0.00023982352941176484,0.0,0.0
2022-01-14,0.0,0.002941964117647059,0.005356349411764706,0.004518710588235296,0.0,0.0
2022-01-17,0.0,-2.9411764705882354e-05,0.02181297117647059,0.011472346470588235,0.0,0.0
2022-01-18,0.0,0.0,-0.011274678823529411,-0.010329505882352942,0.0,0.002223365294117647
2022-01-19,0.0,0.0,-0.0048966111764705885,-0.0031420388235294115,0.0,-2.9411764705882354e-05
2022-01-20,0.0,0.0,0.009102672941176471,0.00566148411764706,0.0,0.0
2022-01-21,0.0,0.0,0.02596271882352941,0.01641609705882353,0.0,0.0
2022-01-24,0.0,0.0,-0.010996209411764706,-0.008658435882352941,0.0,0.0019265382352941177
2022-01-25,0.0,0.0,0.008164443529411765,0.008066895882352942,-0.0025464317647058824,-0.00251702
2022-01-26,0.0017992770588235295,0.0017992770588235295,-0.017394297647058826,-0.010206237647058823,0.0033180523529411764,0.0033180523529411764
2022-01-27,-0.0006032682352941176,-0.0006032682352941176,-0.002469964117647059,-0.0025948876470588238,-2.9411764705882354e-05,-0.0007492605882352941
2022-01-28,0.0038352841176470588,0.0038352841176470588,-0.012732456470588235,-0.0038988135294117645,0.0,0.0016690194117647058
2022-01-31,0.0011303388235294116,0.0011303388235294116,0.0029017094117647054,0.002792792352941176,0.0,-2.9411764705882354e-05
2022-02-01,-2.9411764705882354e-05,0.0005004182352941176,0.0016958141176470585,0.00017268470588235278,0.0,0.0
2022-02-02,0.0,-2.9411764705882354e-05,0.010520685294117647,0.005926280588235295,0.0,0.0
2022-02-03,0.0,0.0,-0.005384385882352941,-0.004296269411764706,0.0,0.0
2022-02-04,0.0,0.0,-0.0016536717647058826,0.00018656000000000003,0.0,0.0
2022-02-07,0.0,0.0,-0.01061419705882353,-0.004778262352941176,0.0,0.0
2022-02-08,0.0,0.0,-0.01051830882352941,-0.005219424705882353,0.0,0.0
2022-02-09,0.0,0.0,0.00041437764705882347,0.0041673541176470595,0.0,-0.00025979117647058824
2022-02-10,0.0,0.0,0.008758432941176472,0.004223901764705882,0.0,0.002405285882352941
2022-02-11,0.0,0.0,0.004334867647058822,0.003405682352941177,0.0,-2.9411764705882354e-05
2022-02-14,0.0,0.0,-0.0017972817647058826,-0.0046811370588235295,-0.0016288235294117646,0.0
2022-02-15,0.0,0.0,-0.0017782541176470587,-0.003268343529411765,-0.00053633,0.0
2022-02-16,0.0,0.0,0.0025870411764705886,0.007743279411764705,0.0021060905882352944,0.0
2022-02-17,0.0030087635294117647,0.0030087635294117647,0.005807080588235294,0.010070554705882351,0.001026684117647059,0.0
2022-02-18,-2.9411764705882354e-05,0.008326014705882354,0.04072507,0.036384859411764704,0.0032452611764705883,0.0
2022-02-21,0.0,-2.9411764705882354e-05,-0.01195563294117647,-0.01674027,-2.9411764705882354e-05,0.0
2022-02-22,0.0,0.0,0.1869995005882353,0.15115724235294117,0.0,0.0
2022-02-24,0.0,0.0,-0.032049460588235296,-0.029002218823529408,0.0,0.0
2022-02-25,0.0,0.0,-0.02328961352941177,0.0005316411764705875,0.013854199411764705,0.0
2022-03-24,0.0,0.0,0.016565951176470587,0.018571892352941176,-2.9411764705882354e-05,0.0
2022-03-25,0.0,0.0,0.016121384117647054,0.02428606588235294,0.0,0.0
2022-03-28,0.0,0.0,0.011130941176470587,0.001981711764705882,0.0,0.0
2022-03-29,0.0,0.0,-0.029751495294117646,-0.029888371176470585,0.0,0.0
2022-03-30,0.0,0.0,-0.031581244705882354,-0.03260129588235294,0.0,0.0
2022-03-31,0.0,0.0,-0.015024998823529413,-0.020980414705882352,0.0,0.0
2022-04-01,0.0,0.0,-0.009375966470588235,-0.010365737647058823,0.0,0.0
2022-04-04,0.0,0.0,0.02239355,0.021034562941176473,0.0,0.0
2022-04-05,0.0,0.0,0.010024285882352942,0.008315520588235295,0.0,0.0
2022-04-06,0.0,0.0,-0.005132749999999999,-0.0076710747058823525,0.0,0.0
2022-04-07,0.0,0.0,0.011818333529411765,0.010281914705882352,0.0,0.0
2022-04-08,0.0,0.0,0.008990321176470589,0.003024505882352941,0.0,0.0
2022-04-11,0.0,0.0,0.004485797058823529,0.0038725282352941185,0.0,0.0
2022-04-12,0.0,0.0,0.002415206470588235,-0.0008035541176470587,0.0,0.0
2022-04-13,0.0,0.0,0.014216542352941175,0.012967197058823529,0.0,0.0
2022-04-14,0.0,0.0,-0.0018596164705882347,-0.0031877076470588233,0.0,0.0
2022-04-15,0.0,0.0,0.018562527058823528,0.009707366470588235,0.0,0.0
2022-04-18,0.0,0.0,0.00660837705882353,0.002492758235294118,0.0,0.0
2022-04-19,0.0,0.0,-0.003808795882352941,-0.007359599411764707,0.0,0.0
2022-04-20,0.0,0.0,0.009964941764705883,0.002591370588235294,0.0,-0.001404314705882353
2022-04-21,0.0,0.0,0.002665845294117647,0.0008561164705882353,0.0,-0.001345214705882353
2022-04-22,0.0,0.0,0.005368926470588235,0.00513229,0.0,-0.0009618858823529413
2022-04-25,0.0,0.005138763529411765,-0.022776942352941178,-0.013696214705882353,0.0,0.0035025270588235295
2022-04-26,0.0,0.003433788823529412,-0.014283801764705882,-0.005335048823529412,0.0,0.003277315882352941
2022-04-27,0.0,-0.0022264835294117644,0.014000081176470587,0.0020691,0.0,-2.9411764705882354e-05
2022-04-28,0.0,0.004128182941176471,-0.01662362823529412,-0.0028411947058823534,0.0,0.0
2022-04-29,0.0,-0.0018758482352941178,0.012903590588235295,0.005342091764705882,0.0,0.0
2022-05-04,0.0,-2.9411764705882354e-05,-0.003924642941176471,0.004174075882352942,0.0,0.0
2022-05-05,0.0,0.0,0.004140438235294117,-0.0007033388235294118,0.0,0.0
2022-05-06,0.0,0.0,0.006012088235294118,0.0004855558823529412,0.0,0.0
2022-05-11,0.0,0.0,0.008243716470588233,-0.002027039411764706,0.0,0.0
2022-05-12,0.0,0.0,0.002220912352941176,0.0016502158823529412,0.0,0.0
2022-05-13,0.0,0.0,-0.0048533223529411765,0.00678301,0.0,0.0
2022-05-16,0.0,0.0,-0.009836211176470587,0.0012537782352941178,0.0,0.0010504476470588235
2022-05-17,0.0,0.0,-0.004986698823529412,0.00662117882352941,0.0,-0.00040143117647058825
2022-05-18,0.0,0.0,0.0026962694117647055,0.002057984117647059,0.0,7.41764705882353e-06
2022-05-19,0.0,0.0,0.0008462264705882357,-0.002223216470588235,0.0,0.0036728823529411764
2022-05-20,0.0,0.0,0.0012384564705882363,-0.0031841699999999996,0.0,0.002015994117647059
2022-05-23,0.0,0.0,0.005107594705882353,0.004879012352941177,0.0,-2.9411764705882354e-05
2022-05-24,0.0006963017647058822,0.000931750588235294,-0.000294847058823529,0.005971474117647058,0.0,0.0
2022-05-25,0.0030618929411764706,0.0012330347058823528,0.005170145294117647,0.006666809411764706,0.0,0.0001533964705882353
2022-05-26,0.0016179164705882353,0.0016473282352941177,0.009391710588235295,0.007745855294117646,0.0,0.00038407235294117645
2022-05-27,-0.00029537588235294116,-0.00029537588235294116,0.00342244705882353,0.0034998817647058826,0.0,0.00017468058823529408
2022-05-30,0.00023960764705882354,0.00023960764705882354,0.00344442,0.0002543205882352941,0.0,-0.0021341258823529413
2022-05-31,0.0008074411764705882,-2.9411764705882354e-05,0.0017939741176470588,0.0025996829411764704,0.0,0.0025341452941176467
2022-06-01,-2.9411764705882354e-05,0.0,0.00937175117647059,0.0010804529411764707,0.0,-0.002288785882352941
2022-06-02,0.0008234435294117647,0.0008234435294117647,0.005383188235294117,0.0038664217647058816,0.0,0.00011389117647058823
2022-06-03,-0.0001354858823529412,-0.0001354858823529412,0.0023771558823529413,-0.0004712141176470588,0.0,0.002320564705882353
2022-06-06,0.00018071764705882354,0.00018071764705882354,-0.0019972041176470577,0.0032386417647058824,0.0,0.00010108588235294116
2022-06-07,0.000621770588235294,0.00020851411764705882,0.004586394117647059,0.003988271764705883,0.0,0.0002974182352941176
2022-06-08,0.003340777058823529,0.00440192294117647,0.0014535705882352946,-0.0027278723529411764,0.0,0.00022915058823529417
2022-06-09,-0.0001331264705882353,-2.9411764705882354e-05,0.0036759105882352944,0.003775471176470588,0.0,0.0006543658823529412
2022-06-10,0.0008935135294117646,0.0,0.0009839641176470583,0.0029990599999999996,0.0,0.0017923317647058823
2022-06-14,0.00030665117647058827,0.0,-0.0009883505882352943,0.004483935882352941,0.0,0.0006123599999999999
2022-06-15,0.0026982723529411765,0.0,-0.003977852352941178,0.0032537323529411763,0.0,0.0022116823529411763
2022-06-16,0.001774000588235294,0.0,0.0005976552941176471,-1.0208235294117636e-05,0.0,0.0004364494117647059
2022-06-17,0.002668209411764706,0.0,-0.002871822941176471,0.0029321588235294116,0.0,0.004247188823529412
2022-06-20,-2.9411764705882354e-05,0.0,0.0055595188235294125,-0.0006793223529411766,0.0,-5.882352941176471e-05
2022-06-21,0.0,0.0,0.0026340694117647063,0.004932918235294116,0.0,0.0
2022-06-22,0.0008951423529411764,0.0,-0.001805135294117648,-0.002897018235294118,0.0,0.0
